taxon taxlevel rankID taxon daughterlevels total CONTROL1 CONTROL2 CONTROL3 CONTROL4 CONTROL5 CONTROL6 CONTROL7 CONTROL8 CONTROL9 CONTROL10 DISEASE1 DISEASE2 DISEASE3 DISEASE4 DISEASE5 DISEASE6 DISEASE7 DISEASE8 DISEASE9 DISEASE10
Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae 5 0.1.14.3.1.1 Bacteriovoracaceae 2 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Bacteriovorax 6 0.1.14.3.1.1.1 Bacteriovorax 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter 6 0.1.14.3.1.1.2 Peredibacter 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae 5 0.1.14.3.1.2 Bdellovibrionaceae 2 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio 6 0.1.14.3.1.2.1 Bdellovibrio 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Vampirovibrio 6 0.1.14.3.1.2.2 Vampirovibrio 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfobacterales 4 0.1.14.3.2 Desulfobacterales 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae 5 0.1.14.3.2.1 Desulfobacteraceae 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;unclassified 6 0.1.14.3.2.1.1 unclassified 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae 5 0.1.14.3.2.2 Desulfobulbaceae 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulforhopalus 6 0.1.14.3.2.2.1 Desulforhopalus 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfovibrionales 4 0.1.14.3.3 Desulfovibrionales 2 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfomicrobiaceae 5 0.1.14.3.3.1 Desulfomicrobiaceae 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium 6 0.1.14.3.3.1.1 Desulfomicrobium 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae 5 0.1.14.3.3.2 Desulfovibrionaceae 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio 6 0.1.14.3.3.2.1 Desulfovibrio 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales 4 0.1.14.3.4 Desulfuromonadales 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae 5 0.1.14.3.4.1 Geobacteraceae 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter 6 0.1.14.3.4.1.1 Geobacter 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;unclassified 6 0.1.14.3.4.1.2 unclassified 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales;unclassified 5 0.1.14.3.4.2 unclassified 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Desulfuromonadales;unclassified;unclassified 6 0.1.14.3.4.2.1 unclassified 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales 4 0.1.14.3.5 Myxococcales 8 208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae 5 0.1.14.3.5.1 Haliangiaceae 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium 6 0.1.14.3.5.1.1 Haliangium 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae 5 0.1.14.3.5.2 Cystobacteraceae 5 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae;Anaeromyxobacter 6 0.1.14.3.5.2.1 Anaeromyxobacter 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae;Cystobacter 6 0.1.14.3.5.2.2 Cystobacter 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae;Melittangium 6 0.1.14.3.5.2.3 Melittangium 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae;Stigmatella 6 0.1.14.3.5.2.4 Stigmatella 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae;unclassified 6 0.1.14.3.5.2.5 unclassified 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae 5 0.1.14.3.5.3 Kofleriaceae 1 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Kofleria 6 0.1.14.3.5.3.1 Kofleria 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae 5 0.1.14.3.5.4 Myxococcaceae 2 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Corallococcus 6 0.1.14.3.5.4.1 Corallococcus 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Myxococcus 6 0.1.14.3.5.4.2 Myxococcus 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae 5 0.1.14.3.5.5 Nannocystaceae 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis 6 0.1.14.3.5.5.1 Nannocystis 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae 5 0.1.14.3.5.6 Phaselicystidaceae 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae;Phaselicystis 6 0.1.14.3.5.6.1 Phaselicystis 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae 5 0.1.14.3.5.7 Polyangiaceae 3 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Chondromyces 6 0.1.14.3.5.7.1 Chondromyces 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Sorangium 6 0.1.14.3.5.7.2 Sorangium 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;unclassified 6 0.1.14.3.5.7.3 unclassified 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified 5 0.1.14.3.5.8 unclassified 1 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified 6 0.1.14.3.5.8.1 unclassified 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
Proteobacteria;Deltaproteobacteria;Syntrophobacterales 4 0.1.14.3.6 Syntrophobacterales 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae 5 0.1.14.3.6.1 Syntrophobacteraceae 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified 6 0.1.14.3.6.1.1 unclassified 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;unclassified 4 0.1.14.3.7 unclassified 1 83 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;unclassified;unclassified 5 0.1.14.3.7.1 unclassified 1 83 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
Proteobacteria;Deltaproteobacteria;unclassified;unclassified;unclassified 6 0.1.14.3.7.1.1 unclassified 0 83 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
Proteobacteria;Epsilonproteobacteria 3 0.1.14.4 Epsilonproteobacteria 1 490 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Epsilonproteobacteria;Campylobacterales 4 0.1.14.4.1 Campylobacterales 2 490 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae 5 0.1.14.4.1.1 Campylobacteraceae 3 435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter 6 0.1.14.4.1.1.1 Arcobacter 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter 6 0.1.14.4.1.1.2 Campylobacter 0 432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Sulfurospirillum 6 0.1.14.4.1.1.3 Sulfurospirillum 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae 5 0.1.14.4.1.2 Helicobacteraceae 2 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter 6 0.1.14.4.1.2.1 Helicobacter 0 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfuricurvum 6 0.1.14.4.1.2.2 Sulfuricurvum 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria 3 0.1.14.5 Gammaproteobacteria 14 10428 0 0 0 0 0 14 0 5 0 0 43 28 38 12 12 4 23 13 18 7
Proteobacteria;Gammaproteobacteria;Enterobacteriales 4 0.1.14.5.1 Enterobacteriales 1 2012 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 3 2 1 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae 5 0.1.14.5.1.1 Enterobacteriaceae 14 2012 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 3 2 1 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Buttiauxella 6 0.1.14.5.1.1.1 Buttiauxella 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter 6 0.1.14.5.1.1.2 Citrobacter 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Cronobacter 6 0.1.14.5.1.1.3 Cronobacter 0 218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter 6 0.1.14.5.1.1.4 Enterobacter 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia_Shigella 6 0.1.14.5.1.1.5 Escherichia_Shigella 0 289 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Gibbsiella 6 0.1.14.5.1.1.6 Gibbsiella 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella 6 0.1.14.5.1.1.7 Klebsiella 0 150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea 6 0.1.14.5.1.1.8 Pantoea 0 62 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Proteus 6 0.1.14.5.1.1.9 Proteus 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Providencia 6 0.1.14.5.1.1.10 Providencia 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Raoultella 6 0.1.14.5.1.1.11 Raoultella 0 591 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia 6 0.1.14.5.1.1.12 Serratia 0 218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Tatumella 6 0.1.14.5.1.1.13 Tatumella 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;unclassified 6 0.1.14.5.1.1.14 unclassified 0 440 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0
Proteobacteria;Gammaproteobacteria;Vibrionales 4 0.1.14.5.2 Vibrionales 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae 5 0.1.14.5.2.1 Vibrionaceae 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium 6 0.1.14.5.2.1.1 Photobacterium 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Aeromonadales 4 0.1.14.5.3 Aeromonadales 1 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae 5 0.1.14.5.3.1 Aeromonadaceae 1 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas 6 0.1.14.5.3.1.1 Aeromonas 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Alteromonadales 4 0.1.14.5.4 Alteromonadales 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae 5 0.1.14.5.4.1 Alteromonadaceae 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alishewanella 6 0.1.14.5.4.1.1 Alishewanella 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae 5 0.1.14.5.4.2 Pseudoalteromonadaceae 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas 6 0.1.14.5.4.2.1 Pseudoalteromonas 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Cardiobacteriales 4 0.1.14.5.5 Cardiobacteriales 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae 5 0.1.14.5.5.1 Cardiobacteriaceae 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium 6 0.1.14.5.5.1.1 Cardiobacterium 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Chromatiales 4 0.1.14.5.6 Chromatiales 2 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae 5 0.1.14.5.6.1 Chromatiaceae 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Rheinheimera 6 0.1.14.5.6.1.1 Rheinheimera 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Chromatiales;unclassified 5 0.1.14.5.6.2 unclassified 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Chromatiales;unclassified;unclassified 6 0.1.14.5.6.2.1 unclassified 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_order_incertae_sedis 4 0.1.14.5.7 Gammaproteobacteria_order_incertae_sedis 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_order_incertae_sedis;Gammaproteobacteria_family_incertae_sedis 5 0.1.14.5.7.1 Gammaproteobacteria_family_incertae_sedis 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_order_incertae_sedis;Gammaproteobacteria_family_incertae_sedis;Orbus 6 0.1.14.5.7.1.1 Orbus 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_order_incertae_sedis;Gammaproteobacteria_family_incertae_sedis;Solimonas 6 0.1.14.5.7.1.2 Solimonas 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Legionellales 4 0.1.14.5.8 Legionellales 2 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae 5 0.1.14.5.8.1 Coxiellaceae 2 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella 6 0.1.14.5.8.1.1 Aquicella 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella 6 0.1.14.5.8.1.2 Coxiella 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae 5 0.1.14.5.8.2 Legionellaceae 1 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella 6 0.1.14.5.8.2.1 Legionella 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Oceanospirillales 4 0.1.14.5.9 Oceanospirillales 2 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae 5 0.1.14.5.9.1 Halomonadaceae 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia 6 0.1.14.5.9.1.1 Cobetia 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas 6 0.1.14.5.9.1.2 Halomonas 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola 6 0.1.14.5.9.1.3 Salinicola 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Oceanospirillales;unclassified 5 0.1.14.5.9.2 unclassified 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Oceanospirillales;unclassified;unclassified 6 0.1.14.5.9.2.1 unclassified 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pasteurellales 4 0.1.14.5.10 Pasteurellales 1 853 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae 5 0.1.14.5.10.1 Pasteurellaceae 5 853 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus 6 0.1.14.5.10.1.1 Actinobacillus 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter 6 0.1.14.5.10.1.2 Aggregatibacter 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus 6 0.1.14.5.10.1.3 Haemophilus 0 750 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella 6 0.1.14.5.10.1.4 Pasteurella 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;unclassified 6 0.1.14.5.10.1.5 unclassified 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pseudomonadales 4 0.1.14.5.11 Pseudomonadales 2 5843 0 0 0 0 0 5 0 2 0 0 30 19 33 3 3 0 14 7 9 4
Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae 5 0.1.14.5.11.1 Moraxellaceae 7 5195 0 0 0 0 0 0 0 1 0 0 28 18 32 3 0 0 6 4 9 4
Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter 6 0.1.14.5.11.1.1 Acinetobacter 0 747 0 0 0 0 0 0 0 1 0 0 5 10 4 3 0 0 4 4 8 4
Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Alkanindiges 6 0.1.14.5.11.1.2 Alkanindiges 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter 6 0.1.14.5.11.1.3 Enhydrobacter 0 564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0
Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella 6 0.1.14.5.11.1.4 Moraxella 0 3860 0 0 0 0 0 0 0 0 0 0 23 7 28 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Perlucidibaca 6 0.1.14.5.11.1.5 Perlucidibaca 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter 6 0.1.14.5.11.1.6 Psychrobacter 0 13 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
